product_id,periodo,cat1,cat2,cat3,brand,sku_size,stock_final,tn,plan_precios_cuidados,cust_request_qty,cust_request_tn
20730,201706,FOODS,SOPAS Y CALDOS,Sazonadores,MAGGI,10,,6.06265,0.0,244.0,6.06265
20730,201707,FOODS,SOPAS Y CALDOS,Sazonadores,MAGGI,10,,4.37375,0.0,225.0,4.37375
20730,201708,FOODS,SOPAS Y CALDOS,Sazonadores,MAGGI,10,,3.77208,0.0,177.0,3.77208
20730,201709,FOODS,SOPAS Y CALDOS,Sazonadores,MAGGI,10,,3.2492,0.0,170.0,3.2492
20730,201710,FOODS,SOPAS Y CALDOS,Sazonadores,MAGGI,10,,3.04174,0.0,140.0,3.04174
20730,201711,FOODS,SOPAS Y CALDOS,Sazonadores,MAGGI,10,,3.1827799999999997,0.0,134.0,3.1827799999999997
20730,201712,FOODS,SOPAS Y CALDOS,Sazonadores,MAGGI,10,,2.14955,0.0,104.0,2.14955
20730,201801,FOODS,SOPAS Y CALDOS,Sazonadores,MAGGI,10,,2.07484,0.0,124.0,2.07484
20730,201802,FOODS,SOPAS Y CALDOS,Sazonadores,MAGGI,10,,3.02927,0.0,123.0,3.02927
20730,201803,FOODS,SOPAS Y CALDOS,Sazonadores,MAGGI,10,,6.19956,0.0,227.0,6.19956
20730,201804,FOODS,SOPAS Y CALDOS,Sazonadores,MAGGI,10,,4.14552,0.0,181.0,4.14552
20730,201805,FOODS,SOPAS Y CALDOS,Sazonadores,MAGGI,10,,4.95054,0.0,158.0,4.95054
20730,201806,FOODS,SOPAS Y CALDOS,Sazonadores,MAGGI,10,,4.78873,0.0,149.0,4.78873
20730,201807,FOODS,SOPAS Y CALDOS,Sazonadores,MAGGI,10,,3.33218,0.0,168.0,3.33218
20730,201808,FOODS,SOPAS Y CALDOS,Sazonadores,MAGGI,10,,2.77198,0.0,132.0,2.77198
20730,201809,FOODS,SOPAS Y CALDOS,Sazonadores,MAGGI,10,,3.23258,0.0,97.0,3.23258
20730,201810,FOODS,SOPAS Y CALDOS,Sazonadores,MAGGI,10,6.66011,1.6723,0.0,87.0,1.6723
20730,201811,FOODS,SOPAS Y CALDOS,Sazonadores,MAGGI,10,3.04996,2.12464,0.0,113.0,2.12464
20730,201812,FOODS,SOPAS Y CALDOS,Sazonadores,MAGGI,10,5.51897,2.05412,0.0,105.0,2.05412
20730,201901,FOODS,SOPAS Y CALDOS,Sazonadores,MAGGI,10,3.17029,2.718,0.0,97.0,2.718
20730,201902,FOODS,SOPAS Y CALDOS,Sazonadores,MAGGI,10,1.5395,1.85908,0.0,143.0,1.85908
20730,201903,FOODS,SOPAS Y CALDOS,Sazonadores,MAGGI,10,3.42757,4.62274,0.0,155.0,4.62274
20730,201904,FOODS,SOPAS Y CALDOS,Sazonadores,MAGGI,10,0.0,2.58106,0.0,54.0,2.58106
20730,201905,FOODS,SOPAS Y CALDOS,Sazonadores,MAGGI,10,-0.22408,4.83848,0.0,190.0,4.84263
20730,201906,FOODS,SOPAS Y CALDOS,Sazonadores,MAGGI,10,1.31542,1.1079400000000001,0.0,40.0,1.25318
20730,201907,FOODS,SOPAS Y CALDOS,Sazonadores,MAGGI,10,0.0,4.42356,0.0,192.0,4.24512
20730,201908,FOODS,SOPAS Y CALDOS,Sazonadores,MAGGI,10,2.94622,2.47734,0.0,99.0,2.47734
20730,201909,FOODS,SOPAS Y CALDOS,Sazonadores,MAGGI,10,8.00873,1.98772,0.0,123.0,1.98772
20730,201910,FOODS,SOPAS Y CALDOS,Sazonadores,MAGGI,10,4.92558,2.62674,0.0,89.0,2.62674
20730,201911,FOODS,SOPAS Y CALDOS,Sazonadores,MAGGI,10,3.87158,1.34451,0.0,88.0,1.34451
20730,201912,FOODS,SOPAS Y CALDOS,Sazonadores,MAGGI,10,2.38602,1.5893199999999998,0.0,74.0,1.5893199999999998
20388,201701,HC,VAJILLA,Opaco,Importado,1000,,20.75892,0.0,212.0,20.75892
20388,201702,HC,VAJILLA,Opaco,Importado,1000,,9.555,0.0,124.0,9.64236
20388,201703,HC,VAJILLA,Opaco,Importado,1000,,11.33496,0.0,127.0,11.33496
20388,201704,HC,VAJILLA,Opaco,Importado,1000,,13.19136,0.0,123.0,13.202280000000002
20388,201705,HC,VAJILLA,Opaco,Importado,1000,,18.35652,0.0,186.0,18.35652
20388,201706,HC,VAJILLA,Opaco,Importado,1000,,14.75292,0.0,202.0,14.75292
20388,201707,HC,VAJILLA,Opaco,Importado,1000,,8.45208,0.0,115.0,8.45208
20388,201708,HC,VAJILLA,Opaco,Importado,1000,,12.4488,0.0,179.0,12.4488
20388,201709,HC,VAJILLA,Opaco,Importado,1000,,12.05568,0.0,181.0,12.05568
20388,201710,HC,VAJILLA,Opaco,Importado,1000,,12.32868,0.0,178.0,12.32868
20388,201711,HC,VAJILLA,Opaco,Importado,1000,,18.42204,0.0,204.0,18.42204
20388,201712,HC,VAJILLA,Opaco,Importado,1000,,19.85256,0.0,146.0,19.85256
20388,201801,HC,VAJILLA,Opaco,Importado,1000,,12.3396,0.0,173.0,12.3396
20388,201802,HC,VAJILLA,Opaco,Importado,1000,,8.37564,0.0,99.0,8.37564
20388,201803,HC,VAJILLA,Opaco,Importado,1000,,13.06032,0.0,206.0,13.06032
20388,201804,HC,VAJILLA,Opaco,Importado,1000,,7.17444,0.0,91.0,7.17444
20388,201805,HC,VAJILLA,Opaco,Importado,1000,,1.51788,0.0,13.0,1.51788
20388,201806,HC,VAJILLA,Opaco,Importado,1000,,7.43652,0.0,96.0,7.43652
20388,201807,HC,VAJILLA,Opaco,Importado,1000,,18.0726,0.0,187.0,18.0726
20388,201808,HC,VAJILLA,Opaco,Importado,1000,,21.5124,0.0,226.0,21.5124
20388,201809,HC,VAJILLA,Opaco,Importado,1000,,22.02564,0.0,176.0,22.02564
20388,201810,HC,VAJILLA,Opaco,Importado,1000,41.0046,14.53452,0.0,149.0,14.53452
20388,201811,HC,VAJILLA,Opaco,Importado,1000,36.46188,11.0838,0.0,111.0,11.0838
20388,201812,HC,VAJILLA,Opaco,Importado,1000,45.8094,14.021279999999999,0.0,147.0,14.021279999999999
20388,201901,HC,VAJILLA,Opaco,Importado,1000,40.08732,9.31476,0.0,123.0,9.31476
20388,201902,HC,VAJILLA,Opaco,Importado,1000,13.0494,15.36444,0.0,162.0,15.36444
20388,201903,HC,VAJILLA,Opaco,Importado,1000,35.40264,16.5984,0.0,188.0,16.5984
20388,201904,HC,VAJILLA,Opaco,Importado,1000,46.10424,11.92464,0.0,124.0,11.92464
20388,201905,HC,VAJILLA,Opaco,Importado,1000,50.58144,8.49576,0.0,110.0,8.49576
20388,201906,HC,VAJILLA,Opaco,Importado,1000,57.8214,9.09636,0.0,110.0,9.09636
20388,201907,HC,VAJILLA,Opaco,Importado,1000,33.53532,16.25988,0.0,141.0,16.34724
20388,201908,HC,VAJILLA,Opaco,Importado,1000,51.64068,8.04804,0.0,105.0,8.04804
20388,201909,HC,VAJILLA,Opaco,Importado,1000,78.72228,12.15396,0.0,149.0,12.15396
20388,201910,HC,VAJILLA,Opaco,Importado,1000,68.80692,10.341239999999999,0.0,113.0,10.341239999999999
20388,201911,HC,VAJILLA,Opaco,Importado,1000,82.09656,8.75784,0.0,117.0,8.75784
20388,201912,HC,VAJILLA,Opaco,Importado,1000,70.77252,6.65028,0.0,99.0,6.65028
20119,201701,FOODS,ADEREZOS,Ketchup,NATURA,60,,56.51433,0.0,259.0,56.93366
20119,201702,FOODS,ADEREZOS,Ketchup,NATURA,60,,71.64287999999999,0.0,256.0,71.6953
20119,201703,FOODS,ADEREZOS,Ketchup,NATURA,60,,59.74613,0.0,264.0,59.74613
20119,201704,FOODS,ADEREZOS,Ketchup,NATURA,60,,66.58964,0.0,274.0,67.00896
20119,201705,FOODS,ADEREZOS,Ketchup,NATURA,60,,84.55035,0.0,327.0,84.78623
20119,201706,FOODS,ADEREZOS,Ketchup,NATURA,60,,88.28171999999999,0.0,390.0,88.70105
20119,201707,FOODS,ADEREZOS,Ketchup,NATURA,60,,86.8124,0.0,316.0,87.65106
20119,201708,FOODS,ADEREZOS,Ketchup,NATURA,60,,105.39227,0.0,443.0,120.78948
20119,201709,FOODS,ADEREZOS,Ketchup,NATURA,60,,156.98268,0.0,421.0,160.08178
20119,201710,FOODS,ADEREZOS,Ketchup,NATURA,60,,118.00157,0.0,387.0,118.48643
20119,201711,FOODS,ADEREZOS,Ketchup,NATURA,60,,89.18749,0.0,330.0,90.44547
20119,201712,FOODS,ADEREZOS,Ketchup,NATURA,60,,69.5856,0.0,267.0,71.21705
20119,201801,FOODS,ADEREZOS,Ketchup,NATURA,60,,44.45214,0.0,249.0,44.884570000000004
20119,201802,FOODS,ADEREZOS,Ketchup,NATURA,60,,52.853410000000004,0.0,240.0,53.69207
20119,201803,FOODS,ADEREZOS,Ketchup,NATURA,60,,89.6347,0.0,323.0,89.6347
20119,201804,FOODS,ADEREZOS,Ketchup,NATURA,60,,80.46681,0.0,301.0,80.46681
20119,201805,FOODS,ADEREZOS,Ketchup,NATURA,60,,81.20719,0.0,305.0,84.56181000000001
20119,201806,FOODS,ADEREZOS,Ketchup,NATURA,60,,69.78219,0.0,308.0,71.87883
20119,201807,FOODS,ADEREZOS,Ketchup,NATURA,60,,86.32596,0.0,308.0,87.4267
20119,201808,FOODS,ADEREZOS,Ketchup,NATURA,60,,127.26120999999999,0.0,375.0,129.57406
20119,201809,FOODS,ADEREZOS,Ketchup,NATURA,60,,108.75832,0.0,263.0,111.2743
20119,201810,FOODS,ADEREZOS,Ketchup,NATURA,60,3.05159,112.4815,0.0,349.0,116.05724000000001
20119,201811,FOODS,ADEREZOS,Ketchup,NATURA,60,16.98442,97.66253,0.0,275.0,98.08186
20119,201812,FOODS,ADEREZOS,Ketchup,NATURA,60,85.45446,64.43901,0.0,224.0,67.37431
20119,201901,FOODS,ADEREZOS,Ketchup,NATURA,60,57.49052,61.44466,0.0,225.0,63.22189
20119,201902,FOODS,ADEREZOS,Ketchup,NATURA,60,66.72884,72.77644,0.0,282.0,78.64703
20119,201903,FOODS,ADEREZOS,Ketchup,NATURA,60,10.13267,83.45124,0.0,312.0,89.49874
20119,201904,FOODS,ADEREZOS,Ketchup,NATURA,60,8.38165,80.58147,0.0,258.0,80.58147
20119,201905,FOODS,ADEREZOS,Ketchup,NATURA,60,0.0,43.690419999999996,0.0,180.0,43.690419999999996
20119,201906,FOODS,ADEREZOS,Ketchup,NATURA,60,6.70925,58.194919999999996,0.0,177.0,58.194919999999996
20119,201907,FOODS,ADEREZOS,Ketchup,NATURA,60,-1.70352,110.73217,0.0,260.0,111.51841
20119,201908,FOODS,ADEREZOS,Ketchup,NATURA,60,12.73709,165.84759,0.0,409.0,166.86315
20119,201909,FOODS,ADEREZOS,Ketchup,NATURA,60,40.17195,159.21854,0.0,381.0,162.91388
20119,201910,FOODS,ADEREZOS,Ketchup,NATURA,60,66.52901,134.99584000000002,0.0,330.0,138.48478
20119,201911,FOODS,ADEREZOS,Ketchup,NATURA,60,21.76738,58.42093,0.0,222.0,60.09823
20119,201912,FOODS,ADEREZOS,Ketchup,NATURA,60,0.0,36.26867,0.0,137.0,40.46193
20129,201701,HC,HOGAR,Vidrios,MUSCULO,900,,89.35406,0.0,338.0,89.44215
20129,201702,HC,HOGAR,Vidrios,MUSCULO,900,,104.28079,0.0,278.0,104.4374
20129,201703,HC,HOGAR,Vidrios,MUSCULO,900,,117.94467,0.0,390.0,117.94467
20129,201704,HC,HOGAR,Vidrios,MUSCULO,900,,84.75383,0.0,300.0,86.39821
20129,201705,HC,HOGAR,Vidrios,MUSCULO,900,,79.31172,0.0,229.0,79.4096
20129,201706,HC,HOGAR,Vidrios,MUSCULO,900,,97.44871,0.0,354.0,97.44871
20129,201707,HC,HOGAR,Vidrios,MUSCULO,900,,64.92336,0.0,333.0,64.92336
20129,201708,HC,HOGAR,Vidrios,MUSCULO,900,,46.51229,0.0,150.0,46.51229
20129,201709,HC,HOGAR,Vidrios,MUSCULO,900,,59.57916,0.0,215.0,59.57916
20129,201710,HC,HOGAR,Vidrios,MUSCULO,900,,80.54496,0.0,217.0,80.54496
20129,201711,HC,HOGAR,Vidrios,MUSCULO,900,,68.32951,0.0,304.0,69.04403
20129,201712,HC,HOGAR,Vidrios,MUSCULO,900,,46.77654999999999,0.0,149.0,46.786339999999996
20129,201801,HC,HOGAR,Vidrios,MUSCULO,900,,112.29705,0.0,458.0,113.00178
20129,201802,HC,HOGAR,Vidrios,MUSCULO,900,,63.52368,0.0,243.0,63.72922
20129,201803,HC,HOGAR,Vidrios,MUSCULO,900,,78.94965,0.0,279.0,79.54672
20129,201804,HC,HOGAR,Vidrios,MUSCULO,900,,80.085,0.0,209.0,80.085
20129,201805,HC,HOGAR,Vidrios,MUSCULO,900,,82.28721,0.0,286.0,82.28721
20129,201806,HC,HOGAR,Vidrios,MUSCULO,900,,56.54491,0.0,245.0,56.54491
20129,201807,HC,HOGAR,Vidrios,MUSCULO,900,,68.59388,0.0,295.0,68.59388
20129,201808,HC,HOGAR,Vidrios,MUSCULO,900,,65.10937,0.0,264.0,65.10937
20129,201809,HC,HOGAR,Vidrios,MUSCULO,900,,56.3786,0.0,179.0,56.3786
20129,201810,HC,HOGAR,Vidrios,MUSCULO,900,4.88419,77.30537,0.0,300.0,79.77194
20129,201811,HC,HOGAR,Vidrios,MUSCULO,900,8.6134,45.77818,0.0,176.0,46.34589
20129,201812,HC,HOGAR,Vidrios,MUSCULO,900,7.75206,68.76041,0.0,231.0,70.1503
20129,201901,HC,HOGAR,Vidrios,MUSCULO,900,14.08487,57.35731,0.0,265.0,57.4454
20129,201902,HC,HOGAR,Vidrios,MUSCULO,900,-0.19576,54.03926,0.0,211.0,54.46014
20129,201903,HC,HOGAR,Vidrios,MUSCULO,900,0.39152,65.48133,0.0,239.0,66.30351
20129,201904,HC,HOGAR,Vidrios,MUSCULO,900,39.76848,99.55327,0.0,403.0,99.55327
20129,201905,HC,HOGAR,Vidrios,MUSCULO,900,71.08017,85.59564999999999,0.0,236.0,87.48473
20129,201906,HC,HOGAR,Vidrios,MUSCULO,900,32.18281,54.372009999999996,0.0,241.0,54.841829999999995
20129,201907,HC,HOGAR,Vidrios,MUSCULO,900,48.67553,65.81408,0.0,260.0,65.64768
20129,201908,HC,HOGAR,Vidrios,MUSCULO,900,43.72282,50.13393,0.0,199.0,50.60376
20129,201909,HC,HOGAR,Vidrios,MUSCULO,900,42.87126,61.89894,0.0,311.0,66.12734
20129,201910,HC,HOGAR,Vidrios,MUSCULO,900,7.2333,73.30192000000001,0.0,244.0,73.53683000000001
20129,201911,HC,HOGAR,Vidrios,MUSCULO,900,38.6135,61.29221,0.0,242.0,61.29221
20129,201912,HC,HOGAR,Vidrios,MUSCULO,900,0.0,52.92339,0.0,186.0,52.92339
20053,201701,HC,HOGAR,Vidrios,MUSCULO,450,,170.59296,0.0,483.0,175.18141
20053,201702,HC,HOGAR,Vidrios,MUSCULO,450,,156.27721,0.0,455.0,163.74109
20053,201703,HC,HOGAR,Vidrios,MUSCULO,450,,214.12225,0.0,555.0,216.90591
20053,201704,HC,HOGAR,Vidrios,MUSCULO,450,,150.01221,0.0,408.0,151.59675
20053,201705,HC,HOGAR,Vidrios,MUSCULO,450,,124.27406,0.0,459.0,127.99376
20053,201706,HC,HOGAR,Vidrios,MUSCULO,450,,154.92507,0.0,537.0,154.92507
20053,201707,HC,HOGAR,Vidrios,MUSCULO,450,,105.07593,0.0,308.0,109.29729999999999
20053,201708,HC,HOGAR,Vidrios,MUSCULO,450,,170.59934,0.0,552.0,175.49369
20053,201709,HC,HOGAR,Vidrios,MUSCULO,450,,139.88111,0.0,505.0,142.63418
20053,201710,HC,HOGAR,Vidrios,MUSCULO,450,,204.7312,0.0,461.0,204.7312
20053,201711,HC,HOGAR,Vidrios,MUSCULO,450,,156.40553,0.0,471.0,157.32322
20053,201712,HC,HOGAR,Vidrios,MUSCULO,450,,201.84949,0.0,415.0,204.60258
20053,201801,HC,HOGAR,Vidrios,MUSCULO,450,,103.58309,0.0,365.0,103.95016
20053,201802,HC,HOGAR,Vidrios,MUSCULO,450,,163.23312,0.0,459.0,164.15082
20053,201803,HC,HOGAR,Vidrios,MUSCULO,450,,197.49354,0.0,506.0,197.49354
20053,201804,HC,HOGAR,Vidrios,MUSCULO,450,,166.37158,0.0,445.0,166.37159
20053,201805,HC,HOGAR,Vidrios,MUSCULO,450,,185.15978,0.0,427.0,185.25156
20053,201806,HC,HOGAR,Vidrios,MUSCULO,450,,108.37985,0.0,430.0,112.05061
20053,201807,HC,HOGAR,Vidrios,MUSCULO,450,,169.79749,0.0,368.0,169.79749
20053,201808,HC,HOGAR,Vidrios,MUSCULO,450,,139.33043,0.0,449.0,142.54235
20053,201809,HC,HOGAR,Vidrios,MUSCULO,450,,127.57764,0.0,312.0,129.22948
20053,201810,HC,HOGAR,Vidrios,MUSCULO,450,40.21927,128.16512,0.0,383.0,130.94266
20053,201811,HC,HOGAR,Vidrios,MUSCULO,450,1.40087,148.1339,0.0,390.0,150.94202
20053,201812,HC,HOGAR,Vidrios,MUSCULO,450,30.43657,133.38951,0.0,247.0,143.15372
20053,201901,HC,HOGAR,Vidrios,MUSCULO,450,2.74083,150.87501,0.0,413.0,151.83553
20053,201902,HC,HOGAR,Vidrios,MUSCULO,450,0.91157,144.51834,0.0,408.0,144.51834
20053,201903,HC,HOGAR,Vidrios,MUSCULO,450,2.7286,163.58802,0.0,413.0,165.52128
20053,201904,HC,HOGAR,Vidrios,MUSCULO,450,0.85039,132.33135,0.0,340.0,132.33135
20053,201905,HC,HOGAR,Vidrios,MUSCULO,450,-0.01224,148.99028,0.0,253.0,152.4775
20053,201906,HC,HOGAR,Vidrios,MUSCULO,450,80.62208,197.59135,0.0,487.0,200.96234
20053,201907,HC,HOGAR,Vidrios,MUSCULO,450,125.40533,112.33781,0.0,336.0,114.63204
20053,201908,HC,HOGAR,Vidrios,MUSCULO,450,75.15265,101.27047,0.0,279.0,101.30106
20053,201909,HC,HOGAR,Vidrios,MUSCULO,450,127.90756,128.92976,0.0,369.0,137.92311
20053,201910,HC,HOGAR,Vidrios,MUSCULO,450,47.30995,151.88416,0.0,354.0,153.37082
20053,201911,HC,HOGAR,Vidrios,MUSCULO,450,30.93225,174.10464,0.0,380.0,175.02233
20053,201912,HC,HOGAR,Vidrios,MUSCULO,450,0.91769,146.36584,0.0,294.0,147.28353
20846,201701,FOODS,SOPAS Y CALDOS,Caldos Granulados,MAGGI,5,,1.43876,0.0,199.0,1.43876
20846,201702,FOODS,SOPAS Y CALDOS,Caldos Granulados,MAGGI,5,,2.3226999999999998,0.0,231.0,2.3226999999999998
20846,201703,FOODS,SOPAS Y CALDOS,Caldos Granulados,MAGGI,5,,3.00956,0.0,256.0,3.00956
20846,201704,FOODS,SOPAS Y CALDOS,Caldos Granulados,MAGGI,5,,3.62106,0.0,254.0,3.6374400000000002
20846,201705,FOODS,SOPAS Y CALDOS,Caldos Granulados,MAGGI,5,,3.90503,0.0,337.0,3.90503
20846,201706,FOODS,SOPAS Y CALDOS,Caldos Granulados,MAGGI,5,,3.8886499999999997,0.0,319.0,3.8886499999999997
20846,201707,FOODS,SOPAS Y CALDOS,Caldos Granulados,MAGGI,5,,2.72189,0.0,269.0,2.72189
20846,201708,FOODS,SOPAS Y CALDOS,Caldos Granulados,MAGGI,5,,2.59953,0.0,266.0,2.64867
20846,201709,FOODS,SOPAS Y CALDOS,Caldos Granulados,MAGGI,5,,2.11956,0.0,214.0,2.34069
20846,201710,FOODS,SOPAS Y CALDOS,Caldos Granulados,MAGGI,5,,2.06611,0.0,202.0,2.07321
20846,201711,FOODS,SOPAS Y CALDOS,Caldos Granulados,MAGGI,5,,1.88484,0.0,235.0,1.88484
20846,201712,FOODS,SOPAS Y CALDOS,Caldos Granulados,MAGGI,5,,1.27602,0.0,169.0,1.27602
20846,201801,FOODS,SOPAS Y CALDOS,Caldos Granulados,MAGGI,5,,1.13571,0.0,143.0,1.13571
20846,201802,FOODS,SOPAS Y CALDOS,Caldos Granulados,MAGGI,5,,1.59816,0.0,172.0,1.65549
20846,201803,FOODS,SOPAS Y CALDOS,Caldos Granulados,MAGGI,5,,3.10463,0.0,302.0,3.12647
20846,201804,FOODS,SOPAS Y CALDOS,Caldos Granulados,MAGGI,5,,2.93096,0.0,195.0,2.93096
20846,201805,FOODS,SOPAS Y CALDOS,Caldos Granulados,MAGGI,5,,3.47478,0.0,246.0,3.47478
20846,201806,FOODS,SOPAS Y CALDOS,Caldos Granulados,MAGGI,5,,3.71008,0.0,225.0,3.71008
20846,201807,FOODS,SOPAS Y CALDOS,Caldos Granulados,MAGGI,5,,3.3672,0.0,282.0,3.3672
20846,201808,FOODS,SOPAS Y CALDOS,Caldos Granulados,MAGGI,5,,2.79175,0.0,268.0,2.80649
20846,201809,FOODS,SOPAS Y CALDOS,Caldos Granulados,MAGGI,5,,2.31995,0.0,168.0,2.31995
20846,201810,FOODS,SOPAS Y CALDOS,Caldos Granulados,MAGGI,5,2.77095,1.94376,0.0,184.0,1.94376
20846,201811,FOODS,SOPAS Y CALDOS,Caldos Granulados,MAGGI,5,3.08763,1.13842,0.0,161.0,1.13842
20846,201812,FOODS,SOPAS Y CALDOS,Caldos Granulados,MAGGI,5,2.40185,1.18757,0.0,163.0,1.18757
20846,201901,FOODS,SOPAS Y CALDOS,Caldos Granulados,MAGGI,5,1.39503,1.23508,0.0,134.0,1.23508
20846,201902,FOODS,SOPAS Y CALDOS,Caldos Granulados,MAGGI,5,1.89134,1.27656,0.0,228.0,1.27656
20846,201903,FOODS,SOPAS Y CALDOS,Caldos Granulados,MAGGI,5,1.05542,2.37623,0.0,174.0,2.37623
20846,201904,FOODS,SOPAS Y CALDOS,Caldos Granulados,MAGGI,5,0.21364,1.10239,0.0,41.0,1.10239
20846,201905,FOODS,SOPAS Y CALDOS,Caldos Granulados,MAGGI,5,0.84643,2.29056,0.0,152.0,2.29056
20846,201906,FOODS,SOPAS Y CALDOS,Caldos Granulados,MAGGI,5,0.3862,2.68268,0.0,209.0,2.73982
20846,201907,FOODS,SOPAS Y CALDOS,Caldos Granulados,MAGGI,5,0.70908,2.41273,0.0,190.0,2.41902
20846,201908,FOODS,SOPAS Y CALDOS,Caldos Granulados,MAGGI,5,0.91455,1.46402,0.0,120.0,1.46402
20846,201909,FOODS,SOPAS Y CALDOS,Caldos Granulados,MAGGI,5,2.21552,1.62023,0.0,163.0,1.62023
20846,201910,FOODS,SOPAS Y CALDOS,Caldos Granulados,MAGGI,5,1.54575,1.2092800000000001,0.0,134.0,1.2092800000000001
20846,201911,FOODS,SOPAS Y CALDOS,Caldos Granulados,MAGGI,5,2.80478,1.4592999999999998,0.0,99.0,1.4592999999999998
20846,201912,FOODS,SOPAS Y CALDOS,Caldos Granulados,MAGGI,5,2.6229,0.55875,0.0,77.0,0.55875
20007,201701,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900,,464.67137,0.0,426.0,470.73299
20007,201702,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900,,638.62996,0.0,435.0,645.63536
20007,201703,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900,,840.83303,0.0,615.0,848.22761
20007,201704,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900,,741.17156,0.0,529.0,752.38021
20007,201705,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900,,858.04498,0.0,543.0,880.9292899999999
20007,201706,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900,,850.75738,0.0,630.0,850.79631
20007,201707,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900,,767.23749,0.0,554.0,777.68721
20007,201708,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900,,874.86774,0.0,599.0,916.0731000000001
20007,201709,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900,,912.1132,0.0,624.0,934.99749
20007,201710,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900,,912.87207,0.0,530.0,916.60829
20007,201711,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900,,767.95742,0.0,593.0,775.09904
20007,201712,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900,,607.52412,0.0,401.0,629.4841
20007,201801,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900,,635.25815,0.0,527.0,676.6713599999999
20007,201802,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900,,383.80253,0.0,201.0,395.22268
20007,201803,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900,,1205.48871,0.0,721.0,1234.14716
20007,201804,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900,,670.18111,0.0,420.0,707.03611
20007,201805,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900,,718.11211,0.0,348.0,736.27426
20007,201806,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900,,778.84928,0.0,561.0,801.26694
20007,201807,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900,,694.87111,0.0,451.0,716.59641
20007,201808,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900,,694.49793,0.0,463.0,725.3995
20007,201809,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900,,434.30577,0.0,318.0,462.76519
20007,201810,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900,0.34054,547.65697,0.0,373.0,553.37804
20007,201811,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900,31.99132,447.26564,0.0,331.0,470.34453
20007,201812,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900,142.32634,361.82904,0.0,281.0,364.28092
20007,201901,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900,121.3588,377.66902,0.0,337.0,377.66902
20007,201902,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900,234.21382,368.79546,0.0,393.0,383.15653
20007,201903,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900,58.32967,576.23305,0.0,397.0,597.57032
20007,201904,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900,-1.39135,511.54994999999997,0.0,412.0,512.57156
20007,201905,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900,123.17826,394.67651,0.0,384.0,405.53489
20007,201906,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900,52.414,536.13689,0.0,441.0,554.05902
20007,201907,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900,335.25696,573.37257,0.0,424.0,595.58552
20007,201908,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900,17.01728,307.82899,0.0,298.0,308.64629
20007,201909,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900,13.54377,369.74894,0.0,315.0,371.38354
20007,201910,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900,30.9697,445.34884,0.0,386.0,471.50232
20007,201911,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900,144.59337,357.85913,0.0,441.0,365.27316
20007,201912,HC,ROPA ACONDICIONADOR,ACONDICIONADOR,DOWNY,900,172.63442,390.43432,0.0,338.0,398.77269
20055,201701,HC,ROPA ACONDICIONADOR,Diluido,VIVERE,900,,158.28111,0.0,329.0,158.39665
20055,201702,HC,ROPA ACONDICIONADOR,Diluido,VIVERE,900,,213.96829,0.0,334.0,218.8207
